porcentaje_ocio,media_en_cola
33.1205,1.32482
33.0146,1.28065
33.3644,1.4607
32.3381,1.68808
33.5741,1.2803
33.2783,1.16944
31.7011,1.4436
32.9458,1.43728
31.8417,1.39437
32.0305,1.33094
34.0338,1.29348
33.0155,1.35888
32.973,1.19114
32.5038,1.38797
35.029,1.14906
33.1952,1.37294
34.7018,1.1578
34.8907,1.14961
34.0868,1.30737
32.3816,1.25793
32.7103,1.30456
33.3415,1.26796
32.6151,1.42347
31.3347,1.53798
31.6672,1.49489
31.8037,1.3899
33.2899,1.24772
34.4314,1.20456
33.5919,1.19262
33.9118,1.22099
32.2472,1.41492
34.1821,1.18049
33.1136,1.30208
32.9335,1.33334
33.0058,1.20419
32.5154,1.34576
33.1047,1.23592
32.395,1.34668
31.3555,1.45892
33.1894,1.28305
31.7284,1.46968
32.6642,1.26186
32.2134,1.33965
31.7322,1.3776
32.8136,1.34122
33.1215,1.3387
33.284,1.23463
31.0281,1.56683
31.5249,1.35027
32.5133,1.34843
30.3194,1.44861
32.4405,1.36136
34.0344,1.15918
31.7298,1.55348
33.2921,1.24116
33.9814,1.22673
33.5247,1.25801
33.9338,1.23268
34.5155,1.28003
33.3102,1.29044
32.2955,1.26299
32.5799,1.33533
33.8024,1.24789
34.9903,1.20779
32.1181,1.33061
32.1705,1.42684
32.225,1.30283
32.3308,1.39612
33.1273,1.31941
33.9708,1.1714
33.4551,1.25273
33.5383,1.2458
32.3712,1.42321
33.4738,1.22231
32.9233,1.30865
33.2807,1.27181
34.2915,1.2432
32.6889,1.46284
33.9847,1.1667
32.5701,1.3487
32.9711,1.20267
33.3589,1.26927
33.0346,1.34158
32.8567,1.25656
32.0701,1.40423
31.4205,1.42765
33.3556,1.22064
33.081,1.21038
33.6754,1.23667
32.873,1.39042
32.8552,1.28754
33.512,1.20107
32.6473,1.33489
32.65,1.46513
32.4826,1.33986
32.6097,1.2782
33.3709,1.20983
31.9449,1.7227
31.2763,1.47613
33.4706,1.24215
33.4011,1.25184
33.182,1.36457
32.6514,1.39493
33.1415,1.28183
32.5301,1.30431
32.8915,1.35319
32.9086,1.26503
33.7416,1.30597
33.0618,1.2972
33.0722,1.28258
34.3365,1.23701
32.6866,1.256
33.2975,1.39506
33.0115,1.23164
32.3981,1.5193
33.7826,1.27255
31.0961,1.48656
31.9701,1.3889
32.4588,1.31648
33.9108,1.23039
31.1,1.61535
34.1329,1.22534
34.4838,1.26033
32.6339,1.30305
31.9269,1.41295
32.7918,1.18478
31.3144,1.43727
32.8939,1.33787
32.43,1.35924
30.2411,1.55412
32.2639,1.28297
33.9361,1.09987
31.9955,1.56905
33.5597,1.20079
33.0735,1.32706
33.2365,1.14822
32.8392,1.31568
33.1682,1.2376
31.2542,1.41126
32.9326,1.21925
32.68,1.25579
32.901,1.23685
32.7105,1.2151
33.5146,1.34838
33.4367,1.24808
31.871,1.40815
32.7895,1.30792
31.3591,1.3843
33.5528,1.23055
34.1472,1.1786
32.496,1.37751
34.4411,1.1366
32.5194,1.30926
33.5415,1.38266
33.4729,1.29672
32.792,1.35248
33.0077,1.3125
30.455,1.55142
33.2484,1.47749
32.3115,1.37314
33.435,1.26221
32.9938,1.24117
31.3299,1.46239
32.9662,1.39903
33.9728,1.26934
32.0343,1.40608
33.2904,1.3064
33.4753,1.33885
32.9376,1.33141
33.9045,1.20322
33.413,1.24196
32.4416,1.29568
32.6202,1.32229
33.2218,1.41566
34.1274,1.2591
33.3074,1.26016
32.9245,1.20431
34.2531,1.20699
31.9403,1.29954
32.4899,1.37588
33.0536,1.34484
32.2246,1.42904
33.7441,1.3068
31.6057,1.47796
33.0496,1.26878
33.6172,1.13632
31.6049,1.48135
33.665,1.32616
31.2204,1.46342
29.8877,1.47695
32.8668,1.31683
34.8981,1.05233
32.3978,1.29722
33.3157,1.32192
32.5728,1.37978
32.779,1.42476
32.5778,1.39739
33.2292,1.29883
32.2392,1.35094
32.8459,1.26789
32.914,1.39877
32.267,1.38986
32.8704,1.34372
32.3457,1.3507
33.1692,1.31197
32.9215,1.35104
32.6633,1.41927
32.958,1.3518
31.9649,1.32671
32.5877,1.31446
32.545,1.36411
31.9659,1.45483
33.6788,1.272
32.3971,1.44311
31.539,1.32705
32.092,1.31913
33.8871,1.17932
34.2741,1.17663
30.3154,1.45397
32.5605,1.33438
31.526,1.43519
32.7741,1.33243
33.326,1.25659
32.3771,1.38781
33.8308,1.21558
32.9482,1.25902
33.6947,1.20479
33.8958,1.17154
32.6236,1.33424
33.6127,1.22512
33.0326,1.38401
34.0997,1.23152
32.6676,1.49512
32.6758,1.35099
32.9851,1.48601
32.7495,1.34266
32.7239,1.28815
33.3406,1.23868
33.5653,1.26147
33.3123,1.28052
33.483,1.17799
34.0628,1.19515
33.1432,1.29515
32.1731,1.30195
31.3287,1.34216
31.2243,1.52969
33.1794,1.41297
32.7121,1.20975
32.4639,1.3116
32.4058,1.29897
31.3588,1.36482
31.3376,1.42794
33.5084,1.13349
31.2346,1.51735
31.6018,1.40857
31.5195,1.39751
32.0504,1.3287
30.9636,1.45811
33.5867,1.16348
33.4005,1.25912
31.9683,1.58491
34.4164,1.11272
33.8658,1.24471
33.0597,1.33096
32.9736,1.30636
32.8436,1.38588
33.033,1.27218
33.3176,1.35924
31.1188,1.61024
32.1513,1.41569
33.7075,1.17611
33.6544,1.25225
33.5806,1.25262
32.4685,1.5309
33.9172,1.14472
32.9662,1.18074
32.832,1.18289
31.3146,1.35273
32.7047,1.25663
33.0021,1.37569
34.2573,1.32507
33.0202,1.3124
32.5961,1.29317
30.8534,1.4936
32.2576,1.29174
31.5369,1.46947
33.1343,1.30606
33.3701,1.20257
31.7344,1.4579
32.2321,1.27116
33.1187,1.29885
34.0781,1.38408
32.9023,1.24088
34.1325,1.28697
34.1679,1.31633
33.2805,1.23951
34.3284,1.30192
32.3063,1.47356
33.247,1.34029
33.6172,1.18682
31.3902,1.42493
32.4857,1.31176
32.0284,1.38993
31.8631,1.57583
31.9448,1.39486
33.2312,1.29594
32.821,1.38521
31.7809,1.63736
32.8591,1.33575
32.1698,1.46818
32.6679,1.19819
33.0961,1.37328
33.017,1.19268
33.4312,1.28034
32.285,1.26734
32.2313,1.2971
33.554,1.20211
32.3635,1.3782
34.167,1.13125
33.0133,1.17244
30.7367,1.55985
31.0413,1.53439
33.0523,1.31444
33.6331,1.34749
33.0327,1.17971
31.2254,1.44527
34.1284,1.29894
32.936,1.30801
32.7193,1.38062
33.3707,1.26816
31.7507,1.35434
32.7827,1.39525
32.9158,1.25646
33.2639,1.24168
33.0996,1.31636
34.4268,1.12048
31.5093,1.41452
32.9148,1.27471
31.8836,1.4577
32.1511,1.39721
34.0431,1.20905
32.1941,1.39422
32.5897,1.24832
33.7661,1.20841
32.6702,1.28381
32.6388,1.36764
33.1696,1.26949
34.3202,1.22613
32.9232,1.24662
33.6777,1.33032
34.048,1.24636
32.6568,1.25496
32.3875,1.27689
33.8568,1.25047
32.5688,1.32061
32.5268,1.42971
31.8869,1.53038
33.5121,1.35683
32.6082,1.34936
33.6832,1.33094
32.5442,1.24692
32.3521,1.42829
33.103,1.23287
31.8303,1.39906
31.2991,1.38366
33.2659,1.27695
32.8133,1.34037
33.1318,1.38162
32.9122,1.2661
32.7005,1.40696
31.6207,1.49415
32.7053,1.25607
33.1975,1.43447
34.4529,1.2041
30.7017,1.63944
32.7751,1.35537
32.3093,1.4068
33.956,1.28297
32.3608,1.48589
34.0255,1.12868
33.0682,1.31027
33.5641,1.26084
31.5446,1.52912
31.8476,1.46408
32.814,1.42949
34.4313,1.12564
33.9786,1.37658
32.0524,1.43273
34.2476,1.09998
33.125,1.28885
33.1036,1.30468
33.9991,1.25866
34.0185,1.18111
33.1549,1.41466
32.9313,1.25596
32.0657,1.40711
33.9662,1.25693
32.1021,1.55884
33.7324,1.205
33.6958,1.2307
33.3832,1.2268
32.5898,1.4314
33.6386,1.30262
34.4203,1.14758
32.8097,1.20071
31.1911,1.45504
33.8101,1.2468
32.7964,1.22978
33.1174,1.25556
32.9634,1.32497
32.1193,1.38724
33.5788,1.24624
34.046,1.23262
32.5926,1.2919
33.3994,1.2593
33.1155,1.27643
33.068,1.37065
33.2074,1.40292
33.9017,1.27728
33.1449,1.23836
34.232,1.1247
32.6894,1.23612
30.8709,1.38239
33.4966,1.1657
30.8534,1.487
32.9466,1.28922
33.0818,1.28688
32.2544,1.34138
33.175,1.30245
33.9069,1.26613
33.6711,1.25796
32.9351,1.31639
31.4704,1.51895
32.0842,1.36647
33.8686,1.3002
32.597,1.27083
33.0401,1.45537
34.5745,1.13656
32.7099,1.31099
33.2355,1.30956
32.608,1.43384
32.9886,1.1922
30.5655,1.56841
32.0369,1.30365
33.5276,1.32791
33.41,1.32251
32.1227,1.42109
32.5222,1.40586
31.8438,1.32815
32.3908,1.4042
33.8824,1.2107
33.8224,1.34148
34.3893,1.11768
33.6141,1.16557
33.3042,1.3865
32.8796,1.37371
33.4862,1.17215
34.1812,1.24527
32.9777,1.26168
34.0211,1.25592
32.7285,1.42183
31.2903,1.40028
33.3245,1.18307
33.2235,1.20379
31.8546,1.43626
31.2886,1.50219
33.1587,1.19555
33.0864,1.39539
34.4996,1.28057
33.6118,1.19039
33.1604,1.26739
33.5603,1.25831
32.0746,1.37742
34.7452,1.11968
32.2293,1.33111
34.603,1.15749
32.7456,1.30845
32.3672,1.33608
34.5086,1.23096
33.0605,1.31367
33.4719,1.25158
33.9182,1.21525
31.8919,1.43471
33.2125,1.23982
31.8891,1.45941
32.0906,1.31969
31.6685,1.33247
32.6374,1.30517
32.7335,1.3139
34.1683,1.15467
34.4089,1.23215
31.9647,1.3899
32.6866,1.40542
32.5436,1.34523
33.0128,1.337
31.5927,1.41076
32.8987,1.21953
31.5017,1.47794
31.9747,1.25245
35.3186,1.17359
31.5561,1.34268
31.4039,1.4106
34.5568,1.11812
31.8906,1.43721
32.7886,1.40185
34.0553,1.21836
34.3089,1.11991
32.2082,1.48714
33.4538,1.27091
33.2282,1.33438
33.0562,1.25846
31.9857,1.23285
32.5294,1.33232
33.6954,1.21731
32.8562,1.20421
33.3799,1.25431
33.4726,1.35541
32.7077,1.30581
33.6066,1.19301
34.2254,1.24544
32.5285,1.34331
32.6768,1.45828
32.4597,1.36917
32.5241,1.19983
33.2769,1.17386
33.2592,1.25159
33.3728,1.25454
33.2058,1.29784
34.2084,1.17016
33.1516,1.27946
32.7201,1.37929
34.0453,1.3208
31.9061,1.38275
34.5383,1.23674
31.6245,1.60202
32.6378,1.41566
30.7851,1.45143
33.5931,1.28253
33.6903,1.35039
32.6465,1.32246
32.5677,1.3744
32.7,1.29598
34.3582,1.1567
32.4845,1.3603
32.7605,1.24291
32.8439,1.22862
31.1906,1.47576
34.6314,1.15438
33.6107,1.35434
33.3204,1.20385
32.665,1.66631
33.5582,1.31135
32.0257,1.30353
32.7491,1.34169
33.619,1.24734
32.6161,1.22146
33.4662,1.29297
34.003,1.30107
34.6026,1.17483
31.4018,1.38364
33.0771,1.27392
33.0707,1.27692
33.358,1.21196
33.6775,1.30825
33.9764,1.23896
31.7719,1.44126
32.2979,1.4532
32.7278,1.1693
34.3213,1.17458
32.069,1.45069
34.2119,1.40312
32.7518,1.29937
34.5223,1.22563
31.8048,1.26937
33.3322,1.26569
31.7341,1.35388
32.0489,1.37466
32.418,1.31227
33.8222,1.25203
32.1549,1.38688
33.4584,1.28808
34.322,1.22217
33.913,1.28296
32.0228,1.37138
31.2032,1.4007
32.6286,1.4732
33.1945,1.27325
33.6893,1.20392
33.4526,1.23988
34.0953,1.20257
32.2799,1.36831
32.9198,1.27517
33.6207,1.30458
33.8074,1.22343
35.4971,1.22197
32.6248,1.24452
34.0451,1.31656
33.3634,1.23453
33.0895,1.27874
32.4818,1.36621
33.7776,1.28598
34.7753,1.08443
34.9169,1.05366
33.1014,1.28753
33.3885,1.17586
31.5764,1.35996
34.2173,1.35395
32.6749,1.35167
32.8055,1.29182
32.2025,1.35406
34.2323,1.22908
33.0436,1.19869
33.2087,1.16702
33.9564,1.26821
32.8949,1.22531
32.4874,1.36185
33.1066,1.28138
33.4939,1.28019
33.2441,1.19613
33.761,1.22513
34.5706,1.1369
31.6162,1.31709
33.445,1.28969
32.8883,1.38254
32.7953,1.43169
32.6728,1.36402
31.7976,1.2824
32.4453,1.23909
32.753,1.27838
33.4122,1.33344
32.3396,1.3087
30.6839,1.55472
34.6141,1.08327
32.3076,1.51361
33.622,1.38744
34.1791,1.21126
32.1143,1.55975
34.0852,1.20261
33.1354,1.31296
32.3915,1.40651
32.1453,1.33926
34.7812,1.20269
31.3564,1.44561
32.0072,1.36978
32.1383,1.5292
33.5279,1.34662
32.7118,1.33616
31.4292,1.33611
33.9418,1.24485
31.7744,1.51206
32.2487,1.24219
33.4807,1.23678
32.0983,1.24655
33.069,1.32209
32.9507,1.24846
32.2823,1.43069
31.4833,1.56094
33.7899,1.23242
33.0317,1.26652
33.5626,1.13772
32.2541,1.42077
31.837,1.37911
34.3433,1.20831
32.4705,1.37701
32.4569,1.27717
32.1757,1.34174
32.4143,1.44647
34.146,1.20023
32.8714,1.31014
33.0213,1.21727
33.3348,1.2555
32.0488,1.34081
31.6215,1.41408
33.5677,1.29926
33.6202,1.30038
33.5051,1.28352
31.2058,1.54173
33.6776,1.2887
33.8069,1.12027
33.7461,1.25203
32.9844,1.40678
32.1075,1.34824
32.8635,1.29252
30.9791,1.61559
32.0407,1.46642
32.7742,1.35118
33.1647,1.23753
34.1993,1.23533
33.581,1.2844
32.384,1.23832
32.1011,1.34926
32.6585,1.33617
34.0619,1.21313
33.3462,1.29817
32.3578,1.49072
34.7049,1.11031
32.7802,1.42031
32.882,1.26444
33.6416,1.27721
32.6514,1.21771
32.9874,1.31989
32.0046,1.35025
33.0722,1.22776
31.7079,1.41348
31.5456,1.3774
34.6535,1.11604
33.9968,1.20459
33.4558,1.24323
32.7418,1.31136
33.6079,1.30658
34.0697,1.18009
32.3411,1.36369
32.6383,1.36318
33.3913,1.22723
31.9306,1.43017
32.7392,1.31249
34.029,1.1961
32.7296,1.39895
33.4666,1.34025
34.5013,1.13845
33.5527,1.17972
32.4836,1.36437
33.154,1.35554
33.4907,1.32449
31.862,1.3308
32.9291,1.35589
32.0581,1.3254
33.5545,1.2436
31.998,1.41624
32.8906,1.31457
33.3104,1.27258
32.0151,1.31569
32.1429,1.45971
32.6728,1.38053
31.5038,1.31035
34.7218,1.12603
33.0785,1.24145
31.4237,1.47885
34.0592,1.18985
31.1358,1.42341
33.6697,1.24769
33.3008,1.29607
32.8074,1.46847
32.3924,1.42
30.921,1.40394
33.5124,1.31871
33.5994,1.28721
32.6823,1.41631
31.741,1.36325
33.4474,1.22956
32.6024,1.30571
36.0128,1.07247
31.26,1.46067
33.4405,1.18447
30.6211,1.56496
35.2933,1.13118
32.6589,1.46721
33.2667,1.32533
33.2228,1.23939
32.9786,1.36261
33.7151,1.234
33.8938,1.19713
32.4875,1.40354
33.6799,1.2074
34.7531,1.08542
35.347,1.10158
34.3126,1.23095
32.9844,1.4207
33.998,1.14614
32.9645,1.28507
31.5553,1.37822
32.8382,1.23137
32.6064,1.37924
32.3392,1.30816
32.1363,1.35601
33.3883,1.28373
34.25,1.10202
31.0718,1.47482
32.9048,1.29101
34.1127,1.2904
34.0759,1.21456
33.6391,1.37436
32.8435,1.30764
33.4686,1.26032
34.111,1.18486
33.9074,1.29142
34.0977,1.26361
32.9195,1.2852
31.6055,1.46731
33.2697,1.33741
31.7185,1.46041
32.1574,1.3751
33.0461,1.27185
33.8097,1.24642
32.701,1.4548
32.8979,1.37649
32.8112,1.27002
31.3285,1.35681
32.4946,1.28706
32.5504,1.42951
33.9223,1.40105
33.1251,1.29422
33.1463,1.30898
30.5887,1.38225
30.8365,1.58973
33.4596,1.29704
32.2815,1.39795
32.8738,1.20503
31.6023,1.33544
33.5494,1.18927
34.8979,1.13032
33.161,1.20642
33.7069,1.19317
32.6654,1.34902
31.714,1.37509
33.8693,1.2332
32.8358,1.21887
32.8487,1.28708
34.3458,1.22989
32.9015,1.3609
32.318,1.32843
31.7204,1.40585
31.7816,1.38705
34.7809,1.18119
33.4696,1.12514
32.3149,1.42802
32.4521,1.39897
33.6885,1.29397
31.9451,1.48355
32.7079,1.30615
33.173,1.36367
32.5327,1.46095
32.5656,1.34422
31.778,1.44504
32.145,1.46534
32.2072,1.37217
33.1143,1.30304
33.1935,1.22839
33.3245,1.18003
33.1826,1.41955
31.8297,1.39367
33.6716,1.24211
34.3924,1.17555
34.0157,1.14369
33.674,1.20464
30.6724,1.49567
32.7149,1.24967
33.1582,1.34495
32.1368,1.48159
33.3516,1.30316
32.2616,1.30507
31.7675,1.45317
32.8017,1.42498
31.9257,1.42701
32.1795,1.32434
32.8366,1.39484
33.1172,1.29695
30.9227,1.47568
31.2346,1.45436
32.9848,1.25958
34.1532,1.22246
34.0808,1.15475
33.6917,1.31307
33.2063,1.3192
33.1764,1.22379
31.7429,1.3049
32.5114,1.37208
32.6425,1.29597
33.8939,1.16582
33.8547,1.28041
31.8569,1.51554
32.8952,1.16867
31.8242,1.42642
32.6543,1.45354
33.0922,1.27438
Porcentaje medio de Ocio = 32.9056	Tiempo de media en cola = 1.31663
